metric,rank,start_n,value,status,odd_steps_to_1,max_odd_value,max_up_burst,max_critical_alphabet_run,max_critical_grammar_run,first_break_type
max_critical_alphabet_run,32,955585,34.0,REACHED_1,94,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,33,930043,34.0,REACHED_1,118,827370449,8,34,5,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,34,926603,34.0,REACHED_1,70,370580453,9,34,5,DEEP_FOLD
max_critical_alphabet_run,35,919451,34.0,REACHED_1,77,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,36,907071,34.0,REACHED_1,89,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,37,907069,34.0,REACHED_1,89,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,38,890791,34.0,REACHED_1,99,140743601,4,34,6,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,39,882815,34.0,REACHED_1,113,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,40,861011,34.0,REACHED_1,84,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,41,861009,34.0,REACHED_1,84,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,42,849409,34.0,REACHED_1,96,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,43,823647,34.0,REACHED_1,72,370580453,9,34,5,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,44,817289,34.0,REACHED_1,79,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,45,806283,34.0,REACHED_1,91,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,46,806277,34.0,REACHED_1,91,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,47,765341,34.0,REACHED_1,86,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,48,732129,34.0,REACHED_1,74,370580453,9,34,5,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,49,726479,34.0,REACHED_1,81,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,50,716691,34.0,REACHED_1,93,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,51,716689,34.0,REACHED_1,93,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,52,705115,34.0,REACHED_1,110,41777693,5,34,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,53,696735,34.0,REACHED_1,98,10320317,6,34,6,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,54,680303,34.0,REACHED_1,88,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,55,680301,34.0,REACHED_1,88,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,56,654571,34.0,REACHED_1,71,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,57,645757,34.0,REACHED_1,83,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,58,637057,34.0,REACHED_1,95,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,59,617735,34.0,REACHED_1,71,370580453,9,34,5,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,60,612967,34.0,REACHED_1,78,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,61,604713,34.0,REACHED_1,90,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,62,604709,34.0,REACHED_1,90,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,63,588543,34.0,REACHED_1,114,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,64,574007,34.0,REACHED_1,85,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,65,549097,34.0,REACHED_1,73,370580453,9,34,5,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,66,544859,34.0,REACHED_1,80,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,67,537517,34.0,REACHED_1,92,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,68,523945,34.0,REACHED_1,94,883013825,7,34,5,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,69,510227,34.0,REACHED_1,87,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,70,484319,34.0,REACHED_1,82,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,71,477793,34.0,REACHED_1,94,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,72,453535,34.0,REACHED_1,89,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,73,453533,34.0,REACHED_1,89,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,74,430505,34.0,REACHED_1,84,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,75,411823,34.0,REACHED_1,72,370580453,9,34,5,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,76,403139,34.0,REACHED_1,91,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,77,390911,34.0,REACHED_1,67,370580453,9,34,5,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,78,382671,34.0,REACHED_1,86,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,79,378849,34.0,REACHED_1,91,718294877,6,34,6,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,80,363239,34.0,REACHED_1,81,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,81,358345,34.0,REACHED_1,93,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,82,340151,34.0,REACHED_1,88,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,83,322879,34.0,REACHED_1,83,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,84,302355,34.0,REACHED_1,90,827370449,7,34,4,DEEP_FOLD
max_critical_alphabet_run,85,287003,34.0,REACHED_1,85,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,86,268759,34.0,REACHED_1,92,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,87,255113,34.0,REACHED_1,87,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,88,242159,34.0,REACHED_1,82,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,89,226767,34.0,REACHED_1,89,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,90,201569,34.0,REACHED_1,91,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,91,191335,34.0,REACHED_1,86,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,92,170075,34.0,REACHED_1,88,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,93,161439,34.0,REACHED_1,83,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,94,151177,34.0,REACHED_1,90,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,95,138081,34.0,REACHED_1,85,523608245,16,34,5,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,96,134379,34.0,REACHED_1,92,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,97,113383,34.0,REACHED_1,89,827370449,7,34,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,98,981911,33.0,REACHED_1,87,523608245,16,33,5,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,99,981857,33.0,REACHED_1,70,827370449,7,33,4,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_alphabet_run,100,969543,33.0,REACHED_1,116,174685805,6,33,6,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,1,683943,14.0,REACHED_1,76,1848737,5,16,14,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,2,978991,13.0,REACHED_1,68,3528353,3,15,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,3,954963,13.0,REACHED_1,75,1812941,6,25,13,DEEP_FOLD
max_critical_grammar_run,4,954961,13.0,REACHED_1,75,954961,6,25,13,DEEP_FOLD
max_critical_grammar_run,5,906469,13.0,REACHED_1,70,906469,6,26,13,DEEP_FOLD
max_critical_grammar_run,6,894265,13.0,REACHED_1,82,1909925,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,7,860445,13.0,REACHED_1,65,860445,6,21,13,DEEP_FOLD
max_critical_grammar_run,8,856831,13.0,REACHED_1,89,14839517,7,19,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,9,848855,13.0,REACHED_1,77,1909925,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,10,805751,13.0,REACHED_1,72,1812941,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,11,764837,13.0,REACHED_1,67,764837,6,23,13,DEEP_FOLD
max_critical_grammar_run,12,761627,13.0,REACHED_1,91,14839517,7,21,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,13,754537,13.0,REACHED_1,79,1909925,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,14,716221,13.0,REACHED_1,74,716221,6,25,13,DEEP_FOLD
max_critical_grammar_run,15,679853,13.0,REACHED_1,69,679853,6,25,13,DEEP_FOLD
max_critical_grammar_run,16,677001,13.0,REACHED_1,93,14839517,7,23,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,17,670699,13.0,REACHED_1,81,1909925,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,18,636641,13.0,REACHED_1,76,1812941,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,19,604313,13.0,REACHED_1,71,679853,6,25,13,DEEP_FOLD
max_critical_grammar_run,20,573629,13.0,REACHED_1,66,573629,6,22,13,DEEP_FOLD
max_critical_grammar_run,21,565903,13.0,REACHED_1,78,1909925,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,22,537167,13.0,REACHED_1,73,1812941,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,23,509891,13.0,REACHED_1,68,764837,6,23,13,DEEP_FOLD
max_critical_grammar_run,24,507751,13.0,REACHED_1,92,14839517,7,22,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,25,477481,13.0,REACHED_1,75,1812941,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,26,453235,13.0,REACHED_1,70,679853,6,25,13,DEEP_FOLD
max_critical_grammar_run,27,424427,13.0,REACHED_1,77,1812941,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,28,402875,13.0,REACHED_1,72,679853,6,25,13,DEEP_FOLD
max_critical_grammar_run,29,382419,13.0,REACHED_1,67,573629,6,22,13,DEEP_FOLD
max_critical_grammar_run,30,358111,13.0,REACHED_1,74,1812941,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,31,339927,13.0,REACHED_1,69,764837,6,23,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,32,322667,13.0,REACHED_1,64,484001,6,21,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,33,282951,13.0,REACHED_1,78,1812941,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,34,268583,13.0,REACHED_1,73,679853,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,35,254945,13.0,REACHED_1,68,484001,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,36,226617,13.0,REACHED_1,70,484001,6,27,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,37,215111,13.0,REACHED_1,65,484001,6,22,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,38,191209,13.0,REACHED_1,67,484001,6,24,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,39,179055,13.0,REACHED_1,74,679853,6,25,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,40,169963,13.0,REACHED_1,69,484001,6,26,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,41,143407,13.0,REACHED_1,66,484001,6,23,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,42,105579,13.0,REACHED_1,53,361205,3,15,13,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,43,991393,12.0,REACHED_1,58,1786529,3,17,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,44,941051,12.0,REACHED_1,53,1786529,3,12,12,DEEP_FOLD
max_critical_grammar_run,45,940799,12.0,REACHED_1,99,16074449,7,14,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,46,905209,12.0,REACHED_1,82,1548389,5,15,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,47,889819,12.0,REACHED_1,58,2252357,3,14,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,48,887289,12.0,REACHED_1,101,39428693,6,26,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,49,836489,12.0,REACHED_1,55,1786529,3,14,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,50,836265,12.0,REACHED_1,101,16074449,8,14,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,51,750785,12.0,REACHED_1,55,750785,3,14,12,DEEP_FOLD
max_critical_grammar_run,52,743545,12.0,REACHED_1,57,1786529,3,16,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,53,678907,12.0,REACHED_1,81,1548389,5,14,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,54,653729,12.0,REACHED_1,64,2516021,5,17,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,55,627367,12.0,REACHED_1,54,1786529,3,13,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,56,627199,12.0,REACHED_1,100,16074449,8,14,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,57,563089,12.0,REACHED_1,54,563089,3,14,12,DEEP_FOLD
max_critical_grammar_run,58,557659,12.0,REACHED_1,56,1786529,3,15,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,59,500523,12.0,REACHED_1,56,750785,3,14,12,DEEP_FOLD
max_critical_grammar_run,60,490297,12.0,REACHED_1,63,2516021,5,16,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,61,484001,12.0,REACHED_1,63,484001,6,20,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,62,435819,12.0,REACHED_1,65,2516021,5,18,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,63,422317,12.0,REACHED_1,53,422317,3,14,12,DEEP_FOLD
max_critical_grammar_run,64,403323,12.0,REACHED_1,60,776141,4,12,12,DEEP_FOLD
max_critical_grammar_run,65,158369,12.0,REACHED_1,52,361205,3,14,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,66,80697,12.0,REACHED_1,100,373157,6,14,12,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,67,985865,11.0,REACHED_1,75,2248469,5,14,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,68,982975,11.0,REACHED_1,104,17256509,5,21,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,69,977333,11.0,REACHED_1,39,977333,3,17,11,DEEP_FOLD
max_critical_grammar_run,70,977233,11.0,REACHED_1,87,1565345,5,14,11,DEEP_FOLD
max_critical_grammar_run,71,967393,11.0,REACHED_1,75,3486557,5,16,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,72,966015,11.0,REACHED_1,87,11003525,6,14,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,73,944199,11.0,REACHED_1,70,6132257,4,14,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,74,940775,11.0,REACHED_1,82,13562477,5,11,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,75,940153,11.0,REACHED_1,111,41777693,5,35,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,76,927611,11.0,REACHED_1,82,1565345,5,13,11,DEEP_FOLD
max_critical_grammar_run,77,915211,11.0,REACHED_1,46,1372817,3,17,11,DEEP_FOLD
max_critical_grammar_run,78,910209,11.0,REACHED_1,34,910209,3,12,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,79,904615,11.0,REACHED_1,94,3667841,5,22,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,80,902923,11.0,REACHED_1,82,1354385,5,14,11,DEEP_FOLD
max_critical_grammar_run,81,897043,11.0,REACHED_1,82,1345565,5,16,11,DEEP_FOLD
max_critical_grammar_run,82,892011,11.0,REACHED_1,58,1808369,7,13,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,83,873755,11.0,REACHED_1,106,17256509,5,21,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,84,871639,11.0,REACHED_1,65,2516021,5,16,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,85,868743,11.0,REACHED_1,41,1954673,3,16,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,86,868741,11.0,REACHED_1,41,868741,3,15,11,DEEP_FOLD
max_critical_grammar_run,87,868739,11.0,REACHED_1,41,1303109,3,17,11,DEEP_FOLD
max_critical_grammar_run,88,868651,11.0,REACHED_1,89,1565345,5,14,11,DEEP_FOLD
max_critical_grammar_run,89,860771,11.0,REACHED_1,101,1291157,6,14,11,DEEP_FOLD
max_critical_grammar_run,90,858679,11.0,REACHED_1,89,3667841,5,20,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,91,851493,11.0,REACHED_1,77,851493,5,16,11,DEEP_FOLD
max_critical_grammar_run,92,846955,11.0,REACHED_1,36,1270433,2,11,11,DEEP_FOLD
max_critical_grammar_run,93,835691,11.0,REACHED_1,113,41777693,5,37,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,94,816239,11.0,REACHED_1,72,3486557,5,16,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,95,810599,11.0,REACHED_1,79,4616621,5,12,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,96,805487,11.0,REACHED_1,84,17655857,5,24,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,97,797371,11.0,REACHED_1,84,1345565,5,16,11,DEEP_FOLD
max_critical_grammar_run,98,794655,11.0,REACHED_1,60,9175133,8,18,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,99,793255,11.0,REACHED_1,108,41777693,5,32,11,CRITICAL_FORBIDDEN_GRAMMAR
max_critical_grammar_run,100,778235,11.0,REACHED_1,62,22744709,5,22,11,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,1,626331,503.22282590580653,REACHED_1,189,2407427729,13,16,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,2,939497,500.63786494068825,REACHED_1,188,2407427729,13,15,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,3,704623,500.05290346370214,REACHED_1,187,2407427729,13,15,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,4,837799,440.5928013787824,REACHED_1,195,991661525,7,26,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,5,796095,428.836751075639,REACHED_1,173,130727105,10,18,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,6,886953,392.4225271647527,REACHED_1,164,17494428437,9,18,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,7,665215,391.83756574841374,REACHED_1,163,17494428437,9,17,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,8,940257,388.46628407134483,REACHED_1,140,321612929,11,17,4,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,9,705193,387.8813225935313,REACHED_1,139,321612929,11,17,4,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,10,528895,387.2963614566861,REACHED_1,138,321612929,11,17,4,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,11,997823,384.25260469353447,REACHED_1,162,17494428437,9,16,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,12,919791,382.6849333117002,REACHED_1,159,233270513,12,13,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,13,927003,380.54107357750104,REACHED_1,176,1426855661,7,31,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,14,906175,378.47721063288157,REACHED_1,164,2789594477,8,22,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,15,793343,377.7114007744648,REACHED_1,137,321612929,11,17,4,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,16,910107,376.4887730901443,REACHED_1,176,25592669,6,16,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,17,511935,369.3188470319084,REACHED_1,174,25592669,5,16,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,18,922875,366.4194853793411,REACHED_1,140,11691701,11,15,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,19,767903,362.7338864099323,REACHED_1,173,25592669,5,16,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,20,801147,361.9630026350007,REACHED_1,144,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,21,970599,360.38983039301644,REACHED_1,169,41977277,8,14,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,22,675969,359.2081203350879,REACHED_1,141,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,23,901291,358.79307963443097,REACHED_1,142,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,24,506977,358.62315925720685,REACHED_1,140,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,25,584007,358.07963618703724,REACHED_1,136,11691701,11,15,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,26,380233,358.03819865360407,REACHED_1,139,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,27,285175,357.4532386823715,REACHED_1,138,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,28,142587,357.4532285644339,REACHED_1,138,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,29,763455,356.6081820133208,REACHED_1,137,188445041,9,21,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,30,760467,356.03820244783304,REACHED_1,139,197759717,9,15,5,DEEP_FOLD
max_cum_reset_deficit,31,653739,355.11195167845574,REACHED_1,141,283008941,11,31,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,32,760465,355.03819485938067,REACHED_1,139,197759717,9,15,5,DEEP_FOLD
max_cum_reset_deficit,33,213881,354.8682728090135,REACHED_1,137,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,34,876011,354.49467533320666,REACHED_1,135,11691701,11,15,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,35,570349,354.45323362340656,REACHED_1,138,197759717,9,15,5,DEEP_FOLD
max_cum_reset_deficit,36,904833,354.36306136618276,REACHED_1,140,188445041,9,21,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,37,160411,354.28331480515607,REACHED_1,136,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,38,427763,353.86827955429675,REACHED_1,137,197759717,9,15,5,DEEP_FOLD
max_cum_reset_deficit,39,450651,353.79311484948363,REACHED_1,142,197759717,9,18,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,40,678625,353.77809992841577,REACHED_1,139,188445041,9,21,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,41,508969,353.193138844966,REACHED_1,138,188445041,9,21,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,42,855525,352.86827618165995,REACHED_1,137,197759717,9,15,5,DEEP_FOLD
max_cum_reset_deficit,43,901303,352.7931180508352,REACHED_1,142,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,44,728859,352.69969347867,REACHED_1,132,388660517,10,13,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,45,381727,352.6081782339383,REACHED_1,137,188445041,9,21,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,46,980609,352.5269906489574,REACHED_1,140,283008941,11,31,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,47,320823,352.28332379884927,REACHED_1,136,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,48,735457,351.9420291290513,REACHED_1,139,283008941,11,31,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,49,240617,351.69835830023754,REACHED_1,135,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,50,938143,351.51689505299663,REACHED_1,164,18032705,6,19,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,51,551593,351.3570679360828,REACHED_1,138,283008941,11,31,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,52,985513,351.32475216164227,REACHED_1,133,11691701,11,15,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,53,641645,351.2833193020056,REACHED_1,136,197759717,9,15,5,DEEP_FOLD
max_cum_reset_deficit,54,675977,351.2081544829978,REACHED_1,141,197759717,9,17,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,55,180463,351.1133997967153,REACHED_1,134,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,56,787071,350.8534698503371,REACHED_1,132,26231597,12,17,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,57,413695,350.7721071790304,REACHED_1,137,283008941,11,31,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,58,739135,350.7397906368555,REACHED_1,132,11691701,11,15,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,59,506983,350.6231934050998,REACHED_1,140,197759717,9,16,5,CRITICAL_FORBIDDEN_GRAMMAR
